1.000000	0.525936	0.697291	0.630315	0.672057	0.633924	0.587992	0.647519	0.573266	0.742653	0.683134	0.561317	0.657256	0.547714	0.758588	0.529023	0.816129	0.679069	0.518025	0.570880	0.729621	0.529890	0.543946	0.547659	0.828623	0.333857	0.636959	0.733412	0.662898	0.704501	0.618087	0.710731	0.680848	0.462213	0.675135
0.000000	1.000000	0.802527	0.909311	0.761121	0.549547	0.572886	0.865634	0.515613	0.490017	0.722887	0.711406	0.563863	0.593135	0.773301	0.859056	0.704376	0.818248	0.707462	0.629793	0.760874	0.389813	0.345103	0.903678	0.669672	0.632892	0.791958	0.703188	0.559360	0.729397	0.592141	0.691188	0.609032	0.818079	0.690311
0.000000	0.000000	1.000000	0.877532	0.948810	0.777192	0.697765	0.828956	0.718443	0.704156	0.821126	0.716918	0.787581	0.709171	0.940619	0.638548	0.824261	0.797840	0.629439	0.751787	0.947837	0.523067	0.596615	0.645919	0.847472	0.396602	0.863357	0.848698	0.829169	0.799922	0.803366	0.960409	0.782514	0.694990	0.955278
0.000000	0.000000	0.000000	1.000000	0.910209	0.749692	0.800646	0.838321	0.593654	0.687086	0.875917	0.804217	0.764170	0.757302	0.935972	0.777401	0.791959	0.859236	0.651687	0.867233	0.851565	0.427690	0.536781	0.741328	0.827391	0.422339	0.889419	0.815752	0.809056	0.860726	0.725117	0.883932	0.727319	0.741094	0.794697
0.000000	0.000000	0.000000	0.000000	1.000000	0.803294	0.685571	0.807175	0.631668	0.691279	0.865174	0.898958	0.751277	0.862731	0.909490	0.683500	0.835152	0.847103	0.787998	0.727070	0.953036	0.508571	0.545121	0.682520	0.898436	0.406812	0.862368	0.813767	0.767239	0.919739	0.798132	0.932784	0.873096	0.725219	0.879120
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.793873	0.595531	0.573423	0.725825	0.855965	0.838955	0.862271	0.799497	0.776920	0.586051	0.667188	0.742427	0.604454	0.731452	0.756819	0.349503	0.763775	0.538904	0.905340	0.236775	0.742183	0.686666	0.839023	0.742125	0.745166	0.886096	0.718413	0.464131	0.734764
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.554874	0.587658	0.720536	0.710680	0.666044	0.865071	0.635931	0.794357	0.527767	0.613286	0.648678	0.453521	1.000000	0.636407	0.348522	0.793490	0.510960	0.751811	0.193187	0.728622	0.772269	0.942203	0.632430	0.752607	0.789387	0.525791	0.408514	0.623825
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.576486	0.502148	0.735360	0.639744	0.545550	0.628578	0.741072	0.864928	0.927609	0.871786	0.641506	0.574023	0.864731	0.457104	0.331001	0.855197	0.774592	0.697155	0.752691	0.649491	0.579059	0.880639	0.616520	0.739386	0.716576	0.914407	0.888536
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.674219	0.633822	0.513138	0.716539	0.504728	0.767157	0.466202	0.638963	0.637128	0.520848	0.642071	0.765905	0.540512	0.611569	0.497864	0.641067	0.205224	0.573858	0.759086	0.693655	0.545512	0.642644	0.700241	0.657478	0.474071	0.610026
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.693303	0.609623	0.866234	0.668721	0.831424	0.412702	0.606953	0.570132	0.482815	0.724117	0.679364	0.541536	0.825544	0.425932	0.816370	0.105835	0.677800	0.854814	0.816136	0.627964	0.642468	0.819290	0.664257	0.350185	0.595826
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.884348	0.765755	0.815731	0.867336	0.717752	0.741949	0.857168	0.707855	0.719853	0.891145	0.459367	0.603111	0.721682	0.879300	0.347949	0.841279	0.737165	0.815777	0.867940	0.737687	0.882334	0.791609	0.643551	0.769971
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.705328	0.952118	0.739080	0.689749	0.615132	0.810856	0.851537	0.678858	0.748918	0.384943	0.571732	0.694211	0.794747	0.353993	0.842702	0.666663	0.709099	0.795189	0.703946	0.788043	0.752297	0.625345	0.670750
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.695160	0.865744	0.487982	0.649311	0.661161	0.538019	0.887459	0.722054	0.468664	0.886920	0.496432	0.841723	0.180688	0.770139	0.859521	0.929118	0.645518	0.738786	0.863062	0.636630	0.425245	0.680211
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.734000	0.585195	0.644378	0.709463	0.758395	0.660124	0.772871	0.426925	0.560955	0.540709	0.826584	0.263813	0.809500	0.619566	0.722368	0.851518	0.609621	0.847719	0.860771	0.613247	0.665585
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.611192	0.812856	0.795077	0.648342	0.859894	0.926981	0.534014	0.682686	0.628813	0.881415	0.307214	0.822243	0.932439	0.884323	0.801153	0.760508	0.959202	0.813938	0.619066	0.771716
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.687332	0.873823	0.689778	0.525321	0.675718	0.312495	0.304043	0.934366	0.628420	0.631758	0.726171	0.537717	0.500217	0.747419	0.544974	0.605591	0.605822	0.838909	0.658098
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.813482	0.622962	0.625611	0.929248	0.511909	0.415482	0.720930	0.877983	0.546319	0.712825	0.729631	0.689503	0.899258	0.685365	0.821545	0.796638	0.716599	0.899233
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.861734	0.650387	0.861933	0.458045	0.471423	0.885449	0.790992	0.555423	0.760478	0.683297	0.690745	0.816706	0.723536	0.776903	0.749536	0.823278	0.814586
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.479761	0.725818	0.432328	0.357395	0.771330	0.677825	0.521730	0.636983	0.581968	0.517294	0.681307	0.559756	0.637146	0.723677	0.721192	0.599040
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.678955	0.401549	0.758884	0.509275	0.715764	0.176557	0.790321	0.807146	0.921850	0.663377	0.743725	0.795306	0.556233	0.465609	0.639790
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.574206	0.508267	0.687451	0.907728	0.417738	0.803609	0.773204	0.761780	0.925902	0.705683	0.959037	0.933099	0.749508	0.878086
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.395663	0.384881	0.531685	0.217726	0.491163	0.471456	0.446494	0.472088	0.363173	0.515573	0.516502	0.417414	0.497019
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.307350	0.649945	0.000000	0.577439	0.661042	0.843033	0.437158	0.585809	0.683954	0.476061	0.224184	0.475204
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.633033	0.755273	0.700876	0.583955	0.508775	0.701490	0.593214	0.591678	0.557539	0.822498	0.674400
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.379616	0.813985	0.801215	0.828324	0.900193	0.723772	0.955147	0.833768	0.593745	0.823438
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.397748	0.267962	0.180501	0.489150	0.233891	0.304483	0.325392	0.694852	0.523964
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.725116	0.742767	0.864774	0.674490	0.886774	0.741374	0.692284	0.765548
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.795287	0.662745	0.778031	0.789171	0.654671	0.490712	0.702368
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.699344	0.739822	0.953841	0.669968	0.444347	0.698775
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.597309	0.906931	0.909496	0.779153	0.810209
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.729711	0.586136	0.452149	0.766151
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.876773	0.617207	0.836219
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.710826	0.749159
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.719034
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
